epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
4,120,590,0.055,0.057,0.0001,0.0018,0.6526,0.871,0.0824,0.0628,90.62,79.02
4,130,590,0.057,0.057,0.0001,0.0016,1.0072,0.8704,0.0144,0.0593,68.75,78.87
4,140,590,0.055,0.057,0.0002,0.0015,0.6108,0.8663,0.0,0.0609,89.06,79.01
4,150,590,0.057,0.057,0.0001,0.0014,0.724,0.8618,0.0,0.0615,84.38,79.03
4,160,590,0.057,0.057,0.0001,0.0013,0.8019,0.8614,0.0,0.062,76.56,78.94
4,170,590,0.055,0.057,0.0001,0.0013,0.9881,0.8586,0.0537,0.0613,75.0,79.04
4,180,590,0.059,0.057,0.0001,0.0012,1.0024,0.858,0.017,0.0603,75.0,79.15
4,190,590,0.058,0.057,0.0001,0.0011,0.7944,0.8587,0.0279,0.06,76.56,79.1
4,200,590,0.057,0.057,0.0002,0.0011,0.961,0.8576,0.0262,0.0592,73.44,79.13
4,210,590,0.057,0.057,0.0001,0.001,0.7817,0.8552,0.0,0.059,79.69,79.11
4,220,590,0.057,0.057,0.0001,0.001,0.6919,0.8512,0.0481,0.0582,82.81,79.27
4,230,590,0.055,0.057,0.0001,0.001,0.8789,0.8497,0.0069,0.0583,79.69,79.27
4,240,590,0.056,0.057,0.0001,0.0009,1.0375,0.8469,0.0202,0.0566,75.0,79.29
4,250,590,0.057,0.057,0.0001,0.0009,0.8252,0.8441,0.031,0.0571,78.12,79.36
4,260,590,0.057,0.057,0.0001,0.0009,0.8748,0.8415,0.0512,0.056,73.44,79.33
4,270,590,0.055,0.057,0.0001,0.0008,0.7827,0.8382,0.1189,0.0568,82.81,79.39
4,280,590,0.058,0.057,0.0001,0.0008,0.5646,0.8352,0.1063,0.0556,87.5,79.45
4,290,590,0.058,0.057,0.0001,0.0008,0.8752,0.832,0.101,0.0556,75.0,79.49
4,300,590,0.056,0.057,0.0001,0.0007,0.7351,0.8307,0.0223,0.0554,82.81,79.48
4,310,590,0.058,0.057,0.0001,0.0007,0.7964,0.8298,0.0,0.0555,78.12,79.49
4,320,590,0.056,0.057,0.0001,0.0007,0.7976,0.8252,0.0474,0.0548,76.56,79.62
4,330,590,0.057,0.057,0.0001,0.0007,0.9472,0.8241,0.0897,0.0556,73.44,79.62
4,340,590,0.055,0.057,0.0001,0.0007,0.6009,0.8214,0.0,0.0546,87.5,79.7
4,350,590,0.058,0.057,0.0001,0.0007,0.9578,0.8179,0.0646,0.0535,76.56,79.77
4,360,590,0.057,0.057,0.0001,0.0006,0.8463,0.8151,0.0,0.053,73.44,79.83
4,370,590,0.058,0.057,0.0001,0.0006,0.7018,0.8123,0.1081,0.053,82.81,79.92
4,380,590,0.058,0.057,0.0001,0.0006,0.5567,0.8103,0.0,0.0525,90.62,79.94
4,390,590,0.058,0.057,0.0001,0.0006,0.6377,0.8077,0.0166,0.0522,81.25,79.98
4,400,590,0.056,0.057,0.0001,0.0006,0.7146,0.8045,0.2456,0.0527,82.81,80.09
4,410,590,0.057,0.057,0.0001,0.0006,0.9089,0.8021,0.2308,0.0528,73.44,80.12
4,420,590,0.057,0.057,0.0001,0.0006,0.7583,0.8009,0.0318,0.0528,84.38,80.12
4,430,590,0.057,0.057,0.0001,0.0005,0.7946,0.7993,0.0097,0.0531,82.81,80.19
4,440,590,0.057,0.057,0.0001,0.0005,0.9465,0.797,0.2686,0.0536,71.88,80.23
4,450,590,0.057,0.057,0.0001,0.0005,0.7138,0.7951,0.0231,0.0537,81.25,80.26
4,460,590,0.054,0.057,0.0001,0.0005,0.735,0.7939,0.0,0.0535,73.44,80.3
4,470,590,0.057,0.057,0.0001,0.0005,0.8443,0.7922,0.0827,0.0539,78.12,80.34
4,480,590,0.057,0.057,0.0001,0.0005,0.8742,0.791,0.1835,0.0542,79.69,80.36
4,490,590,0.057,0.057,0.0001,0.0005,0.5697,0.7904,0.1601,0.0543,90.62,80.39
4,500,590,0.057,0.057,0.0001,0.0005,0.7302,0.7891,0.0021,0.0541,81.25,80.41
4,510,590,0.057,0.057,0.0001,0.0005,0.9363,0.7875,0.031,0.0534,71.88,80.44
4,520,590,0.058,0.057,0.0003,0.0005,0.6639,0.7849,0.0,0.0525,84.38,80.49
4,530,590,0.058,0.057,0.0001,0.0005,0.4988,0.7843,0.0,0.0531,89.06,80.49
4,540,590,0.059,0.057,0.0001,0.0004,0.728,0.7815,0.0306,0.0527,78.12,80.54
4,550,590,0.056,0.057,0.0001,0.0004,0.6961,0.7794,0.044,0.0524,85.94,80.6
4,560,590,0.058,0.057,0.0001,0.0004,0.7414,0.7775,0.0,0.052,78.12,80.63
4,570,590,0.058,0.057,0.0001,0.0004,0.61,0.7753,0.0305,0.0518,82.81,80.68
4,580,590,0.058,0.057,0.0001,0.0004,0.7282,0.7737,0.0349,0.0513,81.25,80.71
4,590,590,0.052,0.057,0.0,0.0004,0.6772,0.7716,0.0323,0.0511,84.38,80.77
