epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
4,450,590,0.056,0.06,0.0002,0.003,0.4429,0.4627,0.0125,0.0288,82.81,89.61
4,460,590,0.055,0.06,0.0001,0.003,0.4579,0.4618,0.0,0.0285,87.5,89.61
4,470,590,0.056,0.06,0.0001,0.0029,0.4721,0.4606,0.0131,0.0284,90.62,89.62
4,480,590,0.058,0.06,0.0001,0.0028,0.4932,0.46,0.0362,0.0281,85.94,89.64
4,490,590,0.055,0.06,0.0001,0.0028,0.3017,0.4591,0.0139,0.0279,95.31,89.67
4,500,590,0.056,0.06,0.0002,0.0027,0.4503,0.4582,0.0,0.0279,93.75,89.68
4,510,590,0.057,0.06,0.0001,0.0027,0.5885,0.4571,0.084,0.0276,85.94,89.7
4,520,590,0.056,0.06,0.0001,0.0026,0.2677,0.455,0.0,0.0273,98.44,89.74
4,530,590,0.055,0.06,0.0001,0.0026,0.2909,0.4541,0.0,0.0273,96.88,89.76
4,540,590,0.056,0.06,0.0001,0.0025,0.2943,0.4524,0.0,0.027,93.75,89.79
4,550,590,0.056,0.06,0.0001,0.0025,0.4832,0.4517,0.0228,0.0269,87.5,89.81
4,560,590,0.055,0.059,0.0002,0.0024,0.3552,0.4502,0.0,0.0267,89.06,89.82
4,570,590,0.056,0.059,0.0001,0.0024,0.337,0.449,0.0,0.0264,92.19,89.87
4,580,590,0.056,0.059,0.0001,0.0024,0.4065,0.4475,0.0868,0.0263,90.62,89.92
4,590,590,0.052,0.059,0.0,0.0023,0.3774,0.4465,0.0417,0.0261,90.62,89.95
5,10,590,0.057,0.081,0.0001,0.0233,0.3036,0.3305,0.0,0.0247,90.62,93.12
5,20,590,0.058,0.069,0.0001,0.0117,0.2145,0.3187,0.0,0.0215,95.31,93.52
5,30,590,0.057,0.065,0.0002,0.0079,0.2704,0.3058,0.0,0.024,95.31,94.22
5,40,590,0.056,0.062,0.0002,0.0059,0.2514,0.3088,0.0005,0.0261,96.88,93.83
5,50,590,0.059,0.062,0.0001,0.0048,0.3086,0.3081,0.0,0.0255,93.75,93.75
5,60,590,0.059,0.061,0.0002,0.004,0.2839,0.3078,0.0356,0.024,93.75,93.75
5,70,590,0.055,0.06,0.0001,0.0034,0.431,0.3107,0.0,0.0219,90.62,93.73
5,80,590,0.055,0.06,0.0002,0.003,0.308,0.3092,0.0,0.0202,93.75,93.77
5,90,590,0.057,0.06,0.0001,0.0027,0.3448,0.3103,0.0113,0.0214,92.19,93.66
5,100,590,0.057,0.059,0.0001,0.0024,0.2915,0.3119,0.0,0.0237,95.31,93.66
5,110,590,0.055,0.059,0.0001,0.0022,0.4451,0.3163,0.0,0.0252,84.38,93.45
5,120,590,0.055,0.059,0.0001,0.002,0.3613,0.315,0.0118,0.0253,90.62,93.49
5,130,590,0.058,0.059,0.0001,0.0019,0.4244,0.3154,0.0797,0.0246,90.62,93.52
5,140,590,0.059,0.059,0.0001,0.0018,0.3779,0.3146,0.0,0.0241,92.19,93.62
5,150,590,0.058,0.059,0.0001,0.0017,0.227,0.3124,0.0,0.0237,96.88,93.7
5,160,590,0.059,0.059,0.0001,0.0016,0.2854,0.3114,0.1103,0.025,95.31,93.72
5,170,590,0.057,0.059,0.0001,0.0015,0.3406,0.3102,0.0289,0.0239,89.06,93.76
5,180,590,0.058,0.058,0.0001,0.0014,0.2259,0.309,0.0,0.0239,96.88,93.83
5,190,590,0.058,0.058,0.0001,0.0013,0.3371,0.3076,0.0,0.0231,93.75,93.83
5,200,590,0.057,0.058,0.0001,0.0013,0.3811,0.3081,0.1305,0.0249,92.19,93.82
5,210,590,0.06,0.058,0.0001,0.0012,0.2872,0.3103,0.0405,0.0247,93.75,93.71
5,220,590,0.058,0.058,0.0001,0.0012,0.3898,0.3117,0.1213,0.0248,89.06,93.64
5,230,590,0.057,0.058,0.0001,0.0011,0.3463,0.3124,0.0195,0.0239,93.75,93.64
5,240,590,0.058,0.058,0.0002,0.0011,0.3118,0.3116,0.029,0.0234,93.75,93.69
5,250,590,0.058,0.058,0.0001,0.001,0.284,0.312,0.0,0.0231,95.31,93.66
5,260,590,0.057,0.058,0.0001,0.001,0.266,0.3107,0.0659,0.0229,98.44,93.75
5,270,590,0.057,0.058,0.0001,0.001,0.3211,0.3114,0.0,0.0222,90.62,93.74
5,280,590,0.057,0.058,0.0001,0.0009,0.2035,0.3097,0.0039,0.0216,96.88,93.81
5,290,590,0.057,0.058,0.0001,0.0009,0.2173,0.3098,0.0078,0.0213,95.31,93.74
5,300,590,0.058,0.058,0.0001,0.0009,0.2769,0.3086,0.0087,0.022,95.31,93.77
5,310,590,0.058,0.058,0.0001,0.0008,0.2937,0.3076,0.0,0.022,93.75,93.78
