epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
4,530,590,0.055,0.061,0.0002,0.006,0.2771,0.4427,0.0,0.0259,96.88,90.09
4,540,590,0.055,0.061,0.0001,0.0059,0.3245,0.4409,0.0,0.0257,93.75,90.12
4,550,590,0.055,0.061,0.0001,0.0058,0.458,0.4403,0.0,0.0254,89.06,90.12
4,560,590,0.055,0.061,0.0001,0.0057,0.4155,0.4388,0.0,0.0252,93.75,90.16
4,570,590,0.056,0.06,0.0001,0.0056,0.3215,0.4373,0.0,0.0248,93.75,90.2
4,580,590,0.056,0.06,0.0001,0.0055,0.3487,0.4356,0.0039,0.0246,95.31,90.25
4,590,590,0.052,0.06,0.0,0.0054,0.4227,0.4347,0.0101,0.0246,92.19,90.27
5,10,590,0.053,0.082,0.0001,0.0203,0.2703,0.3037,0.0,0.0209,96.88,94.38
5,20,590,0.055,0.068,0.0001,0.0102,0.2229,0.3131,0.0,0.0194,96.88,93.83
5,30,590,0.055,0.064,0.0001,0.0068,0.2115,0.3028,0.0,0.0237,96.88,93.91
5,40,590,0.055,0.062,0.0001,0.0052,0.2656,0.3033,0.0045,0.0215,95.31,93.91
5,50,590,0.055,0.06,0.0001,0.0041,0.2914,0.3051,0.0,0.0208,93.75,93.97
5,60,590,0.064,0.06,0.0001,0.0035,0.2971,0.3077,0.0,0.018,95.31,93.98
5,70,590,0.056,0.059,0.0001,0.003,0.3026,0.3069,0.0,0.0162,90.62,93.95
5,80,590,0.055,0.058,0.0001,0.0026,0.2824,0.3017,0.0,0.0148,95.31,94.02
5,90,590,0.057,0.058,0.0001,0.0024,0.3229,0.302,0.0073,0.0146,96.88,93.94
5,100,590,0.055,0.058,0.0001,0.0021,0.2318,0.2994,0.0009,0.0146,96.88,94.02
5,110,590,0.055,0.057,0.0001,0.0019,0.3375,0.3001,0.0,0.015,92.19,93.98
5,120,590,0.055,0.057,0.0001,0.0018,0.3128,0.2981,0.0284,0.0154,92.19,94.01
5,130,590,0.055,0.057,0.0001,0.0017,0.3484,0.2979,0.0,0.0149,92.19,94.0
5,140,590,0.055,0.057,0.0001,0.0015,0.3389,0.2968,0.0,0.0147,89.06,93.97
5,150,590,0.055,0.057,0.0001,0.0014,0.2907,0.296,0.0006,0.0145,93.75,94.0
5,160,590,0.055,0.057,0.0001,0.0014,0.2743,0.2944,0.0193,0.0147,96.88,94.08
5,170,590,0.055,0.057,0.0001,0.0013,0.2869,0.2942,0.0379,0.0146,93.75,94.06
5,180,590,0.06,0.057,0.0001,0.0012,0.2605,0.294,0.0,0.0152,93.75,94.04
5,190,590,0.055,0.057,0.0001,0.0012,0.2591,0.2932,0.0,0.015,96.88,94.05
5,200,590,0.055,0.057,0.0001,0.0011,0.399,0.2947,0.0904,0.017,92.19,94.04
5,210,590,0.055,0.056,0.0001,0.0011,0.2832,0.2968,0.0116,0.0172,96.88,93.97
5,220,590,0.055,0.056,0.0001,0.001,0.3705,0.2983,0.0073,0.0168,87.5,93.91
5,230,590,0.055,0.056,0.0001,0.001,0.3006,0.3001,0.0,0.0164,96.88,93.89
5,240,590,0.055,0.056,0.0002,0.0009,0.2922,0.3005,0.0217,0.0164,93.75,93.85
5,250,590,0.055,0.056,0.0001,0.0009,0.3092,0.301,0.0311,0.0168,95.31,93.84
5,260,590,0.055,0.056,0.0001,0.0009,0.3245,0.3004,0.1337,0.0169,93.75,93.88
5,270,590,0.055,0.056,0.0001,0.0008,0.2964,0.3017,0.0,0.0168,93.75,93.88
5,280,590,0.055,0.056,0.0001,0.0008,0.2015,0.301,0.0213,0.0165,98.44,93.9
5,290,590,0.055,0.056,0.0001,0.0008,0.3113,0.302,0.0691,0.0166,93.75,93.84
5,300,590,0.055,0.056,0.0001,0.0008,0.2784,0.3007,0.0075,0.0166,95.31,93.88
5,310,590,0.058,0.056,0.0001,0.0008,0.2422,0.2998,0.1005,0.0169,96.88,93.89
5,320,590,0.055,0.056,0.0001,0.0007,0.2918,0.2986,0.0062,0.0166,93.75,93.91
